,track_name,artist,album_name,date_listened,uts,url,tags
0,Untouched,SilenCee,Untouched,"07 Dec 2022, 09:30",1670405412,https://www.last.fm/music/SilenCee/_/Untouched,electronic
1,maria,Malte,maria,"07 Dec 2022, 09:18",1670404731,https://www.last.fm/music/Malte/_/maria,german
2,let me go,Malte,let me go,"07 Dec 2022, 09:16",1670404596,https://www.last.fm/music/Malte/_/let+me+go,german
3,So What,mqx,So What,"07 Dec 2022, 09:14",1670404473,https://www.last.fm/music/mqx/_/So+What,hardstyle
4,maria,Malte,maria,"07 Dec 2022, 09:11",1670404288,https://www.last.fm/music/Malte/_/maria,german
5,in your eyes,ARMUT,in your eyes,"07 Dec 2022, 09:07",1670404059,https://www.last.fm/music/ARMUT/_/in+your+eyes,hardstyle
6,take it off,ARMUT,take it off,"07 Dec 2022, 08:08",1670400510,https://www.last.fm/music/ARMUT/_/take+it+off,hardstyle
7,I Wanna Be a Star,Overrated,I Wanna Be a Star,"07 Dec 2022, 07:50",1670399443,https://www.last.fm/music/Overrated/_/I+Wanna+Be+a+Star,alternative
8,Bella Ciao,Gunz For Hire,Bella Ciao,"07 Dec 2022, 07:47",1670399257,https://www.last.fm/music/Gunz+For+Hire/_/Bella+Ciao,hardstyle
9,Fire,Phuture Noize,Pursuit of Thunder,"07 Dec 2022, 07:44",1670399059,https://www.last.fm/music/Phuture+Noize/_/Fire,hardstyle
10,malo tebya,Nxrt,malo tebya,"07 Dec 2022, 07:40",1670398850,https://www.last.fm/music/Nxrt/_/malo+tebya,[]
11,Trust,SilenCee,Trust,"07 Dec 2022, 07:38",1670398715,https://www.last.fm/music/SilenCee/_/Trust,electronic
12,Trust,SilenCee,Trust,"07 Dec 2022, 06:29",1670394592,https://www.last.fm/music/SilenCee/_/Trust,electronic
13,ice,Malte,ice,"07 Dec 2022, 06:18",1670393916,https://www.last.fm/music/Malte/_/ice,german
14,Die a Demon King,Overrated,Die a Demon King,"07 Dec 2022, 06:15",1670393726,https://www.last.fm/music/Overrated/_/Die+a+Demon+King,alternative
15,Drown,D-Sturb,Drown,"07 Dec 2022, 06:13",1670393588,https://www.last.fm/music/D-Sturb/_/Drown,hardstyle
16,Untouched,SilenCee,Untouched,"07 Dec 2022, 06:02",1670392967,https://www.last.fm/music/SilenCee/_/Untouched,electronic
17,hold me,yeahyeahyeah,CYBERSPACE,"07 Dec 2022, 05:59",1670392783,https://www.last.fm/music/yeahyeahyeah/_/hold+me,indie
18,Save Me from Myself,Overrated,Save Me from Myself,"07 Dec 2022, 05:57",1670392628,https://www.last.fm/music/Overrated/_/Save+Me+from+Myself,alternative
19,Criminal,Overrated,Criminal,"07 Dec 2022, 05:53",1670392438,https://www.last.fm/music/Overrated/_/Criminal,alternative
20,night,Malte,night,"07 Dec 2022, 05:51",1670392265,https://www.last.fm/music/Malte/_/night,german
21,Dusk Till Dawn,SilenCee,Dusk Till Dawn,"07 Dec 2022, 05:48",1670392132,https://www.last.fm/music/SilenCee/_/Dusk+Till+Dawn,electronic
22,Five Spaceglides Per Second,SilenCee,Five Spaceglides Per Second,"07 Dec 2022, 04:54",1670388887,https://www.last.fm/music/SilenCee/_/Five+Spaceglides+Per+Second,electronic
23,ice,Malte,ice,"07 Dec 2022, 04:42",1670388136,https://www.last.fm/music/Malte/_/ice,german
24,all the time,Malte,all the time,"07 Dec 2022, 04:39",1670387947,https://www.last.fm/music/Malte/_/all+the+time,german
25,little poor me,ARMUT,little poor me,"07 Dec 2022, 04:36",1670387787,https://www.last.fm/music/ARMUT/_/little+poor+me,hardstyle
26,Exorcist,Octatonez,Exorcist,"07 Dec 2022, 04:34",1670387667,https://www.last.fm/music/Octatonez/_/Exorcist,estonian
27,alone,Yotora,alone,"07 Dec 2022, 04:32",1670387520,https://www.last.fm/music/Yotora/_/alone,hardstyle
28,Untouched,Overrated,Shunrated,"07 Dec 2022, 04:29",1670387365,https://www.last.fm/music/Overrated/_/Untouched,alternative
29,Untouched,Overrated,Shunrated,"07 Dec 2022, 02:55",1670381732,https://www.last.fm/music/Overrated/_/Untouched,alternative
30,in your eyes,ARMUT,in your eyes,"07 Dec 2022, 02:41",1670380867,https://www.last.fm/music/ARMUT/_/in+your+eyes,hardstyle
31,Nearer to Thee,Weyes Blood,Titanic Rising,"07 Dec 2022, 02:40",1670380808,https://www.last.fm/music/Weyes+Blood/_/Nearer+to+Thee,seen live
32,Picture Me Better,Weyes Blood,Titanic Rising,"07 Dec 2022, 02:40",1670380808,https://www.last.fm/music/Weyes+Blood/_/Picture+Me+Better,seen live
33,Wild Time,Weyes Blood,Titanic Rising,"07 Dec 2022, 02:36",1670380587,https://www.last.fm/music/Weyes+Blood/_/Wild+Time,seen live
34,Dystopia,Cerebrum,Dystopia,"07 Dec 2022, 02:34",1670380452,https://www.last.fm/music/Cerebrum/_/Dystopia,Technical Death Metal
35,little poor me,ARMUT,little poor me,"07 Dec 2022, 02:31",1670380277,https://www.last.fm/music/ARMUT/_/little+poor+me,hardstyle
36,Mirror Forever,Weyes Blood,Titanic Rising,"07 Dec 2022, 02:30",1670380217,https://www.last.fm/music/Weyes+Blood/_/Mirror+Forever,seen live
37,Movies,Weyes Blood,Titanic Rising,"07 Dec 2022, 02:25",1670379911,https://www.last.fm/music/Weyes+Blood/_/Movies,seen live
38,Titanic Rising,Weyes Blood,Titanic Rising,"07 Dec 2022, 02:19",1670379558,https://www.last.fm/music/Weyes+Blood/_/Titanic+Rising,seen live
39,Something to Believe,Weyes Blood,Titanic Rising,"07 Dec 2022, 02:17",1670379462,https://www.last.fm/music/Weyes+Blood/_/Something+to+Believe,seen live
40,Everyday,Weyes Blood,Titanic Rising,"07 Dec 2022, 02:12",1670379176,https://www.last.fm/music/Weyes+Blood/_/Everyday,seen live
41,Andromeda,Weyes Blood,Titanic Rising,"07 Dec 2022, 02:07",1670378869,https://www.last.fm/music/Weyes+Blood/_/Andromeda,seen live
42,A Lot's Gonna Change,Weyes Blood,Titanic Rising,"07 Dec 2022, 02:03",1670378589,https://www.last.fm/music/Weyes+Blood/_/A+Lot%27s+Gonna+Change,seen live
43,Untouched,Overrated,Shunrated,"07 Dec 2022, 01:50",1670377823,https://www.last.fm/music/Overrated/_/Untouched,alternative
44,C'est La Vie,SilenCee,C'est La Vie,"07 Dec 2022, 01:38",1670377134,https://www.last.fm/music/SilenCee/_/C%27est+La+Vie,electronic
45,let me go,Malte,let me go,"07 Dec 2022, 01:36",1670377002,https://www.last.fm/music/Malte/_/let+me+go,german
46,Save Me from Myself,Overrated,Save Me from Myself,"07 Dec 2022, 01:34",1670376880,https://www.last.fm/music/Overrated/_/Save+Me+from+Myself,alternative
47,Broke Boys,Drake,Her Loss,"06 Dec 2022, 23:40",1670370012,https://www.last.fm/music/Drake/_/Broke+Boys,Hip-Hop
48,Pussy & Millions (feat. Travis Scott),Drake,Her Loss,"06 Dec 2022, 23:25",1670369143,https://www.last.fm/music/Drake/_/Pussy+&+Millions+(feat.+Travis+Scott),Hip-Hop
49,Circo Loco,Drake,Her Loss,"06 Dec 2022, 23:21",1670368901,https://www.last.fm/music/Drake/_/Circo+Loco,Hip-Hop
50,Я Тебя Не Отдам,Malte,2,"06 Dec 2022, 23:19",1670368769,https://www.last.fm/music/Malte/_/%D0%AF+%D0%A2%D0%B5%D0%B1%D1%8F+%D0%9D%D0%B5+%D0%9E%D1%82%D0%B4%D0%B0%D0%BC,german
51,Treacherous Twins,Drake,Her Loss,"06 Dec 2022, 23:17",1670368664,https://www.last.fm/music/Drake/_/Treacherous+Twins,Hip-Hop
52,reflection,Malte,reflection,"06 Dec 2022, 23:15",1670368511,https://www.last.fm/music/Malte/_/reflection,german
53,Hours In Silence,Drake,Her Loss,"06 Dec 2022, 23:10",1670368211,https://www.last.fm/music/Drake/_/Hours+In+Silence,Hip-Hop
54,Spin Bout U,Drake,Her Loss,"06 Dec 2022, 23:10",1670368208,https://www.last.fm/music/Drake/_/Spin+Bout+U,Hip-Hop
55,Privileged Rappers,Drake,Her Loss,"06 Dec 2022, 23:03",1670367835,https://www.last.fm/music/Drake/_/Privileged+Rappers,Hip-Hop
56,BackOutsideBoyz,Drake,Her Loss,"06 Dec 2022, 23:01",1670367679,https://www.last.fm/music/Drake/_/BackOutsideBoyz,Hip-Hop
57,On BS,Drake,Her Loss,"06 Dec 2022, 22:57",1670367421,https://www.last.fm/music/Drake/_/On+BS,Hip-Hop
58,Major Distribution,Drake,Her Loss,"06 Dec 2022, 22:54",1670367251,https://www.last.fm/music/Drake/_/Major+Distribution,Hip-Hop
59,Rich Flex,Drake,Her Loss,"06 Dec 2022, 22:54",1670367248,https://www.last.fm/music/Drake/_/Rich+Flex,Hip-Hop
60,reflection,Malte,reflection,"06 Dec 2022, 12:06",1670328364,https://www.last.fm/music/Malte/_/reflection,german
61,I WILL NOT SPACEGLIDE IN CLASS,SilenCee,I WILL NOT SPACEGLIDE IN CLASS,"06 Dec 2022, 11:50",1670327456,https://www.last.fm/music/SilenCee/_/I+WILL+NOT+SPACEGLIDE+IN+CLASS,electronic
62,Skin,Grimes,Visions,"06 Dec 2022, 10:27",1670322449,https://www.last.fm/music/Grimes/_/Skin,electronic
63,Bones,Radiohead,The Bends,"06 Dec 2022, 10:24",1670322265,https://www.last.fm/music/Radiohead/_/Bones,alternative
64,Love Will Tear Us Apart,Joy Division,The Best Of,"06 Dec 2022, 10:21",1670322063,https://www.last.fm/music/Joy+Division/_/Love+Will+Tear+Us+Apart,post-punk
65,Your Silent Face - 2015 Remaster,New Order,Power corruption and lies,"06 Dec 2022, 10:15",1670321708,https://www.last.fm/music/New+Order/_/Your+Silent+Face+-+2015+Remaster,new wave
66,Atmosphere,Joy Division,The Best Of,"06 Dec 2022, 10:11",1670321462,https://www.last.fm/music/Joy+Division/_/Atmosphere,post-punk
67,Save a Prayer,Duran Duran,The Singles 81-85,"06 Dec 2022, 10:05",1670321138,https://www.last.fm/music/Duran+Duran/_/Save+a+Prayer,new wave
68,You Want It Darker,Leonard Cohen,You Want It Darker,"06 Dec 2022, 10:00",1670320858,https://www.last.fm/music/Leonard+Cohen/_/You+Want+It+Darker,singer-songwriter
69,Wake Up,Eden,End Credits,"06 Dec 2022, 07:06",1670310384,https://www.last.fm/music/Eden/_/Wake+Up,ethereal
70,OTW,Khalid,OTW,"06 Dec 2022, 06:52",1670309549,https://www.last.fm/music/Khalid/_/OTW,rnb
71,pov,Ariana Grande,Positions,"06 Dec 2022, 06:47",1670309224,https://www.last.fm/music/Ariana+Grande/_/pov,pop
72,Impatient,Jeremih,Late Nights: The Album,"06 Dec 2022, 06:43",1670309022,https://www.last.fm/music/Jeremih/_/Impatient,rnb
73,Constellations,Duster,Stratosphere,"06 Dec 2022, 05:07",1670303253,https://www.last.fm/music/Duster/_/Constellations,slowcore
74,"Echo, Bravo",Duster,Stratosphere,"06 Dec 2022, 05:03",1670302981,"https://www.last.fm/music/Duster/_/Echo,+Bravo",slowcore
75,The Landing,Duster,Stratosphere,"06 Dec 2022, 05:00",1670302818,https://www.last.fm/music/Duster/_/The+Landing,slowcore
76,Docking The Pod,Duster,Stratosphere,"06 Dec 2022, 04:58",1670302707,https://www.last.fm/music/Duster/_/Docking+The+Pod,slowcore
77,Topical Solution,Duster,Stratosphere,"06 Dec 2022, 04:53",1670302406,https://www.last.fm/music/Duster/_/Topical+Solution,slowcore
78,Gold Dust,Duster,Stratosphere,"06 Dec 2022, 04:50",1670302259,https://www.last.fm/music/Duster/_/Gold+Dust,slowcore
79,풀어,DEAN,130 mood : TRBL,"06 Dec 2022, 04:02",1670299344,https://www.last.fm/music/DEAN/_/%ED%92%80%EC%96%B4,rnb
80,gold (feat. DEAN),offonoff,boy.,"06 Dec 2022, 03:48",1670298523,https://www.last.fm/music/offonoff/_/gold+(feat.+DEAN),free jazz
81,i love it,DEAN,130 mood : TRBL,"06 Dec 2022, 03:44",1670298287,https://www.last.fm/music/DEAN/_/i+love+it,rnb
82,love,DEAN,love,"06 Dec 2022, 03:41",1670298070,https://www.last.fm/music/DEAN/_/love,rnb
83,하루살이,DEAN,하루살이,"06 Dec 2022, 03:36",1670297811,https://www.last.fm/music/DEAN/_/%ED%95%98%EB%A3%A8%EC%82%B4%EC%9D%B4,rnb
84,D (half moon),DEAN,130 mood : TRBL,"06 Dec 2022, 03:28",1670297309,https://www.last.fm/music/DEAN/_/D+(half+moon),rnb
85,what 2 do,DEAN,130 mood : TRBL,"06 Dec 2022, 03:24",1670297084,https://www.last.fm/music/DEAN/_/what+2+do,rnb
86,instagram,DEAN,instagram,"06 Dec 2022, 03:20",1670296829,https://www.last.fm/music/DEAN/_/instagram,rnb
87,어때,DEAN,130 mood : TRBL,"06 Dec 2022, 03:18",1670296694,https://www.last.fm/music/DEAN/_/%EC%96%B4%EB%95%8C,rnb
88,21,DEAN,130 mood : TRBL,"06 Dec 2022, 03:14",1670296482,https://www.last.fm/music/DEAN/_/21,rnb
89,Mind Is Everything,Mr. Ivex,You can say Ivex,"06 Dec 2022, 03:12",1670296321,https://www.last.fm/music/Mr.+Ivex/_/Mind+Is+Everything,frenchcore
90,Wanna Play?,The Prophet,Wanna Play?,"06 Dec 2022, 03:08",1670296122,https://www.last.fm/music/The+Prophet/_/Wanna+Play%3F,hardstyle
91,Den Ganzen Abend,Charlotte de Witte,Sehnsucht,"06 Dec 2022, 03:04",1670295851,https://www.last.fm/music/Charlotte+de+Witte/_/Den+Ganzen+Abend,techno
92,Equinox,Billx,U Can't Stop the Rave,"06 Dec 2022, 02:59",1670295579,https://www.last.fm/music/Billx/_/Equinox,Hardtek
93,Кислый данс,ZAPRAVKA,Кислый данс,"06 Dec 2022, 02:54",1670295294,https://www.last.fm/music/ZAPRAVKA/_/%D0%9A%D0%B8%D1%81%D0%BB%D1%8B%D0%B9+%D0%B4%D0%B0%D0%BD%D1%81,electronic
94,Турбо пушка,ДЕТИ RAVE,Турбо пушка (Rave),"06 Dec 2022, 02:53",1670295234,https://www.last.fm/music/%D0%94%D0%95%D0%A2%D0%98+RAVE/_/%D0%A2%D1%83%D1%80%D0%B1%D0%BE+%D0%BF%D1%83%D1%88%D0%BA%D0%B0,Rave
95,Vapo Vapo (Remix),MC Ingryd,Vapo Vapo,"06 Dec 2022, 02:51",1670295075,https://www.last.fm/music/MC+Ingryd/_/Vapo+Vapo+(Remix),brasil
96,Diamonds + And Pearls,DPR LIVE,Shang-Chi and The Legend of The Ten Rings: The Album,"06 Dec 2022, 01:58",1670291907,https://www.last.fm/music/DPR+LIVE/_/Diamonds+%252B+And+Pearls,rnb
97,No Blueberries,DPR IAN,Moodswings In This Order,"06 Dec 2022, 01:43",1670290990,https://www.last.fm/music/DPR+IAN/_/No+Blueberries,Korean
98,Playlist,DPR LIVE,Playlist,"06 Dec 2022, 01:40",1670290805,https://www.last.fm/music/DPR+LIVE/_/Playlist,rnb
99,Mood,DPR IAN,Moodswings In To Order,"06 Dec 2022, 01:37",1670290632,https://www.last.fm/music/DPR+IAN/_/Mood,Korean
100,Gravity,DPR LIVE,Gravity,"06 Dec 2022, 01:31",1670290314,https://www.last.fm/music/DPR+LIVE/_/Gravity,rnb
101,Titanic Rising,Weyes Blood,Titanic Rising,"06 Dec 2022, 00:14",1670285688,https://www.last.fm/music/Weyes+Blood/_/Titanic+Rising,seen live
102,Cheese & Wine,DPR LIVE,Coming To You Live,"05 Dec 2022, 23:57",1670284641,https://www.last.fm/music/DPR+LIVE/_/Cheese+&+Wine,rnb
103,Something to Believe,Weyes Blood,Titanic Rising,"05 Dec 2022, 23:47",1670284044,https://www.last.fm/music/Weyes+Blood/_/Something+to+Believe,seen live
104,zombie pop,DPR IAN,DPR ARCHIVES,"05 Dec 2022, 23:46",1670283965,https://www.last.fm/music/DPR+IAN/_/zombie+pop,Korean
105,Hula Hoops,DPR LIVE,IITE COOL,"05 Dec 2022, 23:40",1670283649,https://www.last.fm/music/DPR+LIVE/_/Hula+Hoops,rnb
106,So Beautiful,DPR IAN,Moodswings In This Order,"05 Dec 2022, 23:40",1670283646,https://www.last.fm/music/DPR+IAN/_/So+Beautiful,Korean
107,Summer Tights,DPR LIVE,IITE COOL,"05 Dec 2022, 23:37",1670283458,https://www.last.fm/music/DPR+LIVE/_/Summer+Tights,rnb
108,Everyday,Weyes Blood,Titanic Rising,"05 Dec 2022, 23:37",1670283451,https://www.last.fm/music/Weyes+Blood/_/Everyday,seen live
109,Scaredy Cat,DPR IAN,Moodswings In This Order,"05 Dec 2022, 23:31",1670283073,https://www.last.fm/music/DPR+IAN/_/Scaredy+Cat,Korean
110,Andromeda,Weyes Blood,Titanic Rising,"05 Dec 2022, 22:22",1670278966,https://www.last.fm/music/Weyes+Blood/_/Andromeda,seen live
111,A Lot's Gonna Change,Weyes Blood,Titanic Rising,"05 Dec 2022, 22:18",1670278704,https://www.last.fm/music/Weyes+Blood/_/A+Lot%27s+Gonna+Change,seen live
112,Power Is Power (feat. The Weeknd & Travis Scott),SZA,For the Throne (Music Inspired by the HBO Series Game of Thrones),"05 Dec 2022, 09:18",1670231900,https://www.last.fm/music/SZA/_/Power+Is+Power+(feat.+The+Weeknd+&+Travis+Scott),rnb
113,Starboy,The Weeknd,Starboy,"05 Dec 2022, 09:00",1670230851,https://www.last.fm/music/The+Weeknd/_/Starboy,rnb
114,Reminder,The Weeknd,Starboy,"05 Dec 2022, 08:50",1670230219,https://www.last.fm/music/The+Weeknd/_/Reminder,rnb
115,Wild Time,Weyes Blood,Titanic Rising,"05 Dec 2022, 08:20",1670228431,https://www.last.fm/music/Weyes+Blood/_/Wild+Time,seen live
116,Mirror Forever,Weyes Blood,Titanic Rising,"05 Dec 2022, 08:15",1670228126,https://www.last.fm/music/Weyes+Blood/_/Mirror+Forever,seen live
117,Movies,Weyes Blood,Titanic Rising,"05 Dec 2022, 08:09",1670227772,https://www.last.fm/music/Weyes+Blood/_/Movies,seen live
118,Titanic Rising,Weyes Blood,Titanic Rising,"05 Dec 2022, 08:07",1670227676,https://www.last.fm/music/Weyes+Blood/_/Titanic+Rising,seen live
119,Something to Believe,Weyes Blood,Titanic Rising,"05 Dec 2022, 08:03",1670227390,https://www.last.fm/music/Weyes+Blood/_/Something+to+Believe,seen live
120,Everyday,Weyes Blood,Titanic Rising,"05 Dec 2022, 07:58",1670227082,https://www.last.fm/music/Weyes+Blood/_/Everyday,seen live
121,Andromeda,Weyes Blood,Titanic Rising,"05 Dec 2022, 07:53",1670226802,https://www.last.fm/music/Weyes+Blood/_/Andromeda,seen live
122,A Lot's Gonna Change,Weyes Blood,Titanic Rising,"05 Dec 2022, 07:49",1670226541,https://www.last.fm/music/Weyes+Blood/_/A+Lot%27s+Gonna+Change,seen live
123,Father Stretch My Hands Pt. 1,Kanye West,The Life of Pablo,"05 Dec 2022, 07:32",1670225568,https://www.last.fm/music/Kanye+West/_/Father+Stretch+My+Hands+Pt.+1,Hip-Hop
124,Go Flex,Post Malone,Stoney (Deluxe),"05 Dec 2022, 07:29",1670225393,https://www.last.fm/music/Post+Malone/_/Go+Flex,Hip-Hop
125,Paramedic!,SOB x RBE,Black Panther the Album Music From and Inspired By,"05 Dec 2022, 07:26",1670225179,https://www.last.fm/music/SOB+x+RBE/_/Paramedic!,hip hop
126,T-Shirt,Migos,Culture,"05 Dec 2022, 07:22",1670224940,https://www.last.fm/music/Migos/_/T-Shirt,Hip-Hop
127,LOVE. FEAT. ZACARI.,Kendrick Lamar,DAMN.,"05 Dec 2022, 07:18",1670224733,https://www.last.fm/music/Kendrick+Lamar/_/LOVE.+FEAT.+ZACARI.,Hip-Hop
128,Portland,Drake,More Life,"05 Dec 2022, 07:14",1670224466,https://www.last.fm/music/Drake/_/Portland,Hip-Hop
129,Taking a Walk,Trippie Redd,LIFE'S A TRIP,"05 Dec 2022, 07:11",1670224311,https://www.last.fm/music/Trippie+Redd/_/Taking+a+Walk,trap
130,"Bands (feat. Ohgeesy, Fenix Flexin & Master Kato)",Shoreline Mafia,Shoreline Mafia Presents Rob Vicious: Traplantic,"05 Dec 2022, 07:09",1670224141,"https://www.last.fm/music/Shoreline+Mafia/_/Bands+(feat.+Ohgeesy,+Fenix+Flexin+&+Master+Kato)",rap
131,"Bands (feat. Ohgeesy, Fenix Flexin & Master Kato)",Shoreline Mafia,Shoreline Mafia Presents Rob Vicious: Traplantic,"05 Dec 2022, 07:06",1670223972,"https://www.last.fm/music/Shoreline+Mafia/_/Bands+(feat.+Ohgeesy,+Fenix+Flexin+&+Master+Kato)",rap
132,STAR,BROCKHAMPTON,SATURATION,"05 Dec 2022, 07:03",1670223792,https://www.last.fm/music/BROCKHAMPTON/_/STAR,Hip-Hop
133,GOLD,BROCKHAMPTON,SATURATION,"05 Dec 2022, 06:58",1670223526,https://www.last.fm/music/BROCKHAMPTON/_/GOLD,Hip-Hop
134,HEAT,BROCKHAMPTON,SATURATION,"05 Dec 2022, 06:41",1670222499,https://www.last.fm/music/BROCKHAMPTON/_/HEAT,Hip-Hop
135,Shake It Off,Taylor Swift,1989 (Deluxe),"05 Dec 2022, 06:20",1670221218,https://www.last.fm/music/Taylor+Swift/_/Shake+It+Off,country
136,"CAN'T STOP THE FEELING! (From DreamWorks Animation's ""Trolls"")",Justin Timberlake,"Can't Stop The Feeling! (From DreamWorks Animation's ""Trolls"")","05 Dec 2022, 06:12",1670220776,https://www.last.fm/music/Justin+Timberlake/_/CAN%27T+STOP+THE+FEELING!+(From+DreamWorks+Animation%27s+%22Trolls%22),pop
137,Classic,MKTO,MKTO,"05 Dec 2022, 06:10",1670220601,https://www.last.fm/music/MKTO/_/Classic,pop
138,22,Taylor Swift,Red (Deluxe Edition),"05 Dec 2022, 06:00",1670220011,https://www.last.fm/music/Taylor+Swift/_/22,country
139,Beauty and a Beat,Justin Bieber,Believe (Deluxe Edition),"05 Dec 2022, 05:56",1670219783,https://www.last.fm/music/Justin+Bieber/_/Beauty+and+a+Beat,pop
140,Whistle,Flo Rida,Wild Ones,"05 Dec 2022, 05:50",1670219417,https://www.last.fm/music/Flo+Rida/_/Whistle,Hip-Hop
141,DJ Got Us Fallin' in Love (feat. Pitbull),Usher,Raymond v Raymond (Expanded Edition),"05 Dec 2022, 05:44",1670219097,https://www.last.fm/music/Usher/_/DJ+Got+Us+Fallin%27+in+Love+(feat.+Pitbull),rnb
142,Can't Feel My Face,The Weeknd,Beauty Behind the Madness,"05 Dec 2022, 05:41",1670218876,https://www.last.fm/music/The+Weeknd/_/Can%27t+Feel+My+Face,rnb
143,One Thing,One Direction,Up All Night,"05 Dec 2022, 05:37",1670218662,https://www.last.fm/music/One+Direction/_/One+Thing,pop
144,Rocketeer,Far East Movement,Free Wired,"05 Dec 2022, 05:34",1670218445,https://www.last.fm/music/Far+East+Movement/_/Rocketeer,Hip-Hop
145,man on the moon,BROCKHAMPTON,TM,"05 Dec 2022, 05:24",1670217846,https://www.last.fm/music/BROCKHAMPTON/_/man+on+the+moon,Hip-Hop
146,FMG,BROCKHAMPTON,TM,"05 Dec 2022, 04:48",1670215730,https://www.last.fm/music/BROCKHAMPTON/_/FMG,Hip-Hop
147,NEW SHOES,BROCKHAMPTON,TM,"05 Dec 2022, 04:46",1670215584,https://www.last.fm/music/BROCKHAMPTON/_/NEW+SHOES,Hip-Hop
148,DON'T SHOOT UP THE PARTY,BROCKHAMPTON,"ROADRUNNER: NEW LIGHT, NEW MACHINE","05 Dec 2022, 04:43",1670215391,https://www.last.fm/music/BROCKHAMPTON/_/DON%27T+SHOOT+UP+THE+PARTY,Hip-Hop
149,BANKROLL (feat. A$AP Rocky & A$AP Ferg),BROCKHAMPTON,"ROADRUNNER: NEW LIGHT, NEW MACHINE","05 Dec 2022, 04:39",1670215177,https://www.last.fm/music/BROCKHAMPTON/_/BANKROLL+(feat.+A$AP+Rocky+&+A$AP+Ferg),Hip-Hop
150,COUNT ON ME,BROCKHAMPTON,"ROADRUNNER: NEW LIGHT, NEW MACHINE","05 Dec 2022, 03:00",1670209250,https://www.last.fm/music/BROCKHAMPTON/_/COUNT+ON+ME,Hip-Hop
151,BUZZCUT (feat. Danny Brown),BROCKHAMPTON,"ROADRUNNER: NEW LIGHT, NEW MACHINE","05 Dec 2022, 02:54",1670208898,https://www.last.fm/music/BROCKHAMPTON/_/BUZZCUT+(feat.+Danny+Brown),Hip-Hop
152,BOY BYE,BROCKHAMPTON,GINGER,"05 Dec 2022, 01:36",1670204177,https://www.last.fm/music/BROCKHAMPTON/_/BOY+BYE,Hip-Hop
153,NO HALO,BROCKHAMPTON,GINGER,"05 Dec 2022, 01:32",1670203922,https://www.last.fm/music/BROCKHAMPTON/_/NO+HALO,Hip-Hop
154,TONYA,BROCKHAMPTON,iridescence,"05 Dec 2022, 01:27",1670203644,https://www.last.fm/music/BROCKHAMPTON/_/TONYA,Hip-Hop
155,WEIGHT,BROCKHAMPTON,iridescence,"05 Dec 2022, 01:23",1670203389,https://www.last.fm/music/BROCKHAMPTON/_/WEIGHT,Hip-Hop
156,J'OUVERT,BROCKHAMPTON,iridescence,"05 Dec 2022, 01:19",1670203159,https://www.last.fm/music/BROCKHAMPTON/_/J%27OUVERT,Hip-Hop
157,NEW ORLEANS,BROCKHAMPTON,iridescence,"05 Dec 2022, 01:15",1670202920,https://www.last.fm/music/BROCKHAMPTON/_/NEW+ORLEANS,Hip-Hop
158,1999 WILDFIRE,BROCKHAMPTON,1999 WILDFIRE,"05 Dec 2022, 01:11",1670202674,https://www.last.fm/music/BROCKHAMPTON/_/1999+WILDFIRE,Hip-Hop
159,BLEACH,BROCKHAMPTON,SATURATION III,"05 Dec 2022, 01:06",1670202405,https://www.last.fm/music/BROCKHAMPTON/_/BLEACH,Hip-Hop
160,RENTAL,BROCKHAMPTON,SATURATION III,"05 Dec 2022, 01:03",1670202196,https://www.last.fm/music/BROCKHAMPTON/_/RENTAL,Hip-Hop
161,ZIPPER,BROCKHAMPTON,SATURATION III,"05 Dec 2022, 00:59",1670201999,https://www.last.fm/music/BROCKHAMPTON/_/ZIPPER,Hip-Hop
162,BOOGIE,BROCKHAMPTON,SATURATION III,"04 Dec 2022, 22:16",1670192213,https://www.last.fm/music/BROCKHAMPTON/_/BOOGIE,Hip-Hop
163,SUMMER,BROCKHAMPTON,SATURATION II,"04 Dec 2022, 22:13",1670192012,https://www.last.fm/music/BROCKHAMPTON/_/SUMMER,Hip-Hop
164,SWEET,BROCKHAMPTON,SATURATION II,"04 Dec 2022, 22:09",1670191743,https://www.last.fm/music/BROCKHAMPTON/_/SWEET,Hip-Hop
165,JUNKY,BROCKHAMPTON,SATURATION II,"04 Dec 2022, 22:04",1670191499,https://www.last.fm/music/BROCKHAMPTON/_/JUNKY,Hip-Hop
166,TOKYO,BROCKHAMPTON,SATURATION II,"04 Dec 2022, 22:01",1670191313,https://www.last.fm/music/BROCKHAMPTON/_/TOKYO,Hip-Hop
167,QUEER,BROCKHAMPTON,SATURATION II,"04 Dec 2022, 21:58",1670191090,https://www.last.fm/music/BROCKHAMPTON/_/QUEER,Hip-Hop
168,GUMMY,BROCKHAMPTON,SATURATION II,"04 Dec 2022, 21:53",1670190829,https://www.last.fm/music/BROCKHAMPTON/_/GUMMY,Hip-Hop
169,FACE,BROCKHAMPTON,SATURATION,"04 Dec 2022, 21:49",1670190575,https://www.last.fm/music/BROCKHAMPTON/_/FACE,Hip-Hop
170,STAR,BROCKHAMPTON,SATURATION,"04 Dec 2022, 21:46",1670190419,https://www.last.fm/music/BROCKHAMPTON/_/STAR,Hip-Hop
171,GOLD,BROCKHAMPTON,SATURATION,"04 Dec 2022, 21:42",1670190154,https://www.last.fm/music/BROCKHAMPTON/_/GOLD,Hip-Hop
